PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,3424,0,11/12/2016,2,4,6,22,25,42,44
649,3425,0,11/16/2016,3,5,6,9,33,47,19
649,3426,0,11/19/2016,9,11,21,26,28,45,49
649,3427,0,11/23/2016,6,12,13,21,31,42,22
649,3428,0,11/26/2016,13,14,31,39,42,45,44
649,3429,0,11/30/2016,15,16,20,24,26,31,37
649,3430,0,12/3/2016,3,4,7,19,30,48,21
649,3431,0,12/7/2016,6,7,12,32,34,46,33
649,3432,0,12/10/2016,3,37,40,41,47,49,6
649,3433,0,12/14/2016,20,22,40,41,42,47,15
649,3434,0,12/17/2016,9,16,26,27,32,34,37
649,3435,0,12/21/2016,16,27,30,38,47,49,8
649,3436,0,12/24/2016,15,20,23,27,39,48,34
649,3437,0,12/28/2016,1,5,10,15,40,41,27
649,3438,0,12/31/2016,3,5,14,18,26,28,40
649,3439,0,1/4/2017,2,11,13,23,35,48,30
649,3440,0,1/7/2017,1,10,18,19,23,27,48
649,3441,0,1/11/2017,24,34,36,38,42,43,30
649,3442,0,1/14/2017,1,6,19,30,32,44,33
649,3443,0,1/18/2017,10,17,20,24,33,35,28
649,3444,0,1/21/2017,8,22,23,36,40,42,5
649,3445,0,1/25/2017,2,14,19,28,42,44,34
649,3446,0,1/28/2017,9,10,23,28,41,47,17
649,3447,0,2/1/2017,5,9,11,36,42,43,41
649,3448,0,2/4/2017,2,8,9,13,41,44,27
649,3449,0,2/8/2017,3,4,8,12,13,46,26
649,3450,0,2/11/2017,10,11,21,28,38,44,17
649,3451,0,2/15/2017,1,16,17,24,41,46,22
649,3452,0,2/18/2017,11,13,14,20,43,49,25
649,3453,0,2/22/2017,9,21,25,26,31,41,11
649,3454,0,2/25/2017,21,23,31,33,38,42,22
649,3455,0,3/1/2017,6,14,17,18,31,43,38
649,3456,0,3/4/2017,5,16,24,31,38,47,42
649,3457,0,3/8/2017,10,17,24,28,35,36,40
649,3458,0,3/11/2017,6,10,11,23,42,47,44
649,3459,0,3/15/2017,16,17,21,34,37,46,3
649,3460,0,3/18/2017,6,16,29,33,41,48,23
649,3461,0,3/22/2017,2,3,5,27,40,46,28
649,3462,0,3/25/2017,5,9,14,24,30,35,21
649,3463,0,3/29/2017,3,12,16,17,22,30,48
649,3464,0,4/1/2017,27,40,41,42,45,46,20
649,3465,0,4/5/2017,3,10,19,30,44,48,40
649,3466,0,4/8/2017,4,9,10,15,38,39,49
649,3467,0,4/12/2017,7,19,37,38,41,42,11
649,3468,0,4/15/2017,11,19,22,23,41,46,5
649,3469,0,4/19/2017,4,11,21,24,44,49,41
649,3470,0,4/22/2017,4,7,15,16,43,48,26
649,3471,0,4/26/2017,9,10,11,13,45,49,24
649,3472,0,4/29/2017,10,23,26,40,45,46,12
649,3473,0,5/3/2017,1,5,7,16,28,46,30
649,3474,0,5/6/2017,6,7,9,11,34,38,8
649,3475,0,5/10/2017,6,7,8,21,27,38,23
649,3476,0,5/13/2017,18,19,22,26,30,47,43
649,3477,0,5/17/2017,9,17,36,38,41,45,39
649,3478,0,5/20/2017,5,8,10,20,33,34,45
649,3479,0,5/24/2017,3,5,9,22,37,46,10
649,3480,0,5/27/2017,7,15,25,26,27,36,12
649,3481,0,5/31/2017,1,3,8,9,12,40,2
649,3482,0,6/3/2017,7,12,32,36,40,44,45
649,3483,0,6/7/2017,16,19,23,30,33,40,46
649,3484,0,6/10/2017,3,4,21,31,33,48,26
649,3485,0,6/14/2017,17,24,26,27,35,49,33
649,3486,0,6/17/2017,5,6,18,21,36,44,32
649,3487,0,6/21/2017,2,12,34,39,41,45,21
649,3488,0,6/24/2017,3,11,16,40,43,46,36
649,3489,0,6/28/2017,8,21,25,34,46,48,4
649,3490,0,7/1/2017,15,16,22,33,37,41,27
649,3491,0,7/5/2017,4,9,33,36,47,49,10
649,3492,0,7/8/2017,20,25,26,32,34,36,9
649,3493,0,7/12/2017,12,13,30,41,45,49,16
649,3494,0,7/15/2017,10,12,27,29,34,48,39
649,3495,0,7/19/2017,2,5,10,11,27,39,48
649,3496,0,7/22/2017,5,8,17,32,38,45,18
649,3497,0,7/26/2017,1,2,18,26,36,44,49
649,3498,0,7/29/2017,12,15,17,31,47,49,26
649,3499,0,8/2/2017,13,16,24,25,38,43,48
649,3500,0,8/5/2017,18,21,36,41,45,47,17
649,3501,0,8/9/2017,16,23,28,38,41,43,19
649,3502,0,8/12/2017,5,8,13,25,33,45,38
649,3503,0,8/16/2017,25,29,30,31,33,47,34
649,3504,0,8/19/2017,2,13,27,45,48,49,19
649,3505,0,8/23/2017,9,15,24,33,40,46,38
649,3506,0,8/26/2017,5,7,32,38,40,46,47
649,3507,0,8/30/2017,21,23,31,33,36,38,9
649,3508,0,9/2/2017,9,19,26,27,42,46,21
649,3509,0,9/6/2017,9,15,18,21,24,28,14
649,3510,0,9/9/2017,5,9,18,29,39,47,35
649,3511,0,9/13/2017,18,22,24,28,29,33,7
649,3512,0,9/16/2017,9,17,19,26,37,47,13
649,3513,0,9/20/2017,6,17,29,37,45,47,39
649,3514,0,9/23/2017,4,11,15,20,35,47,25
649,3515,0,9/27/2017,2,16,19,20,23,34,9
649,3516,0,9/30/2017,6,27,33,38,40,47,16
649,3517,0,10/4/2017,4,6,10,11,20,35,43
649,3518,0,10/7/2017,8,22,28,40,46,49,9
649,3519,0,10/11/2017,18,24,32,36,37,44,9
649,3520,0,10/14/2017,16,22,28,29,32,34,43
649,3521,0,10/18/2017,11,25,33,35,40,42,15
649,3522,0,10/21/2017,3,24,26,30,34,49,47
649,3523,0,10/25/2017,6,31,37,40,41,42,44
649,3524,0,10/28/2017,8,15,25,30,31,32,1
649,3525,0,11/1/2017,1,23,29,32,45,49,16
649,3526,0,11/4/2017,1,3,6,21,22,33,19
649,3527,0,11/8/2017,22,24,25,32,39,42,45
649,3528,0,11/11/2017,15,21,24,31,37,42,32
649,3529,0,11/15/2017,18,25,29,30,36,48,47
649,3530,0,11/18/2017,9,16,18,22,23,40,13
649,3531,0,11/22/2017,26,28,31,36,38,45,18
649,3532,0,11/25/2017,16,17,21,31,39,49,29
649,3533,0,11/29/2017,11,18,27,33,37,43,20
649,3534,0,12/2/2017,10,12,29,33,47,48,24
649,3535,0,12/6/2017,6,9,16,19,21,28,35
649,3536,0,12/9/2017,8,10,11,14,19,33,30
649,3537,0,12/13/2017,12,29,30,40,45,48,27
649,3538,0,12/16/2017,2,13,24,26,31,41,40
649,3539,0,12/20/2017,3,4,28,30,34,41,31
649,3540,0,12/23/2017,8,11,22,29,39,40,30
649,3541,0,12/27/2017,4,7,10,14,27,31,1
649,3542,0,12/30/2017,8,12,23,25,45,47,43
649,3543,0,1/3/2018,3,13,20,35,37,39,14
649,3544,0,1/6/2018,12,25,36,39,42,45,29
649,3545,0,1/10/2018,9,10,19,23,28,49,15
649,3546,0,1/13/2018,21,26,32,40,42,44,12
649,3547,0,1/17/2018,6,24,34,39,43,44,8
649,3548,0,1/20/2018,6,10,14,27,30,40,5
649,3549,0,1/24/2018,9,20,21,28,34,35,33
649,3550,0,1/27/2018,7,8,13,24,28,35,26
649,3551,0,1/31/2018,1,7,27,31,34,39,3
649,3552,0,2/3/2018,10,13,16,23,36,44,42
649,3553,0,2/7/2018,3,8,11,18,28,45,6
649,3554,0,2/10/2018,18,20,21,22,30,33,26
649,3555,0,2/14/2018,8,15,17,22,30,43,13
649,3556,0,2/17/2018,18,29,31,36,47,48,17
649,3557,0,2/21/2018,10,11,24,25,30,49,47
649,3558,0,2/24/2018,3,13,19,26,33,44,5
649,3559,0,2/28/2018,3,14,36,38,40,48,23
649,3560,0,3/3/2018,12,17,25,30,32,39,47
649,3561,0,3/7/2018,6,30,33,38,45,46,40
649,3562,0,3/10/2018,2,10,28,43,44,48,39
649,3563,0,3/14/2018,1,9,10,19,33,43,21
649,3564,0,3/17/2018,16,17,35,43,44,46,49
649,3565,0,3/21/2018,1,5,9,12,39,41,28
649,3566,0,3/24/2018,9,11,28,30,45,49,5
649,3567,0,3/28/2018,11,12,19,24,28,46,39
649,3568,0,3/31/2018,3,7,22,26,43,47,48
649,3569,0,4/4/2018,6,8,9,13,34,40,4
649,3570,0,4/7/2018,18,22,36,40,47,49,32
649,3571,0,4/11/2018,3,7,10,32,41,43,33
649,3572,0,4/14/2018,1,11,19,36,48,49,9
649,3573,0,4/18/2018,12,17,19,22,27,39,38
649,3574,0,4/21/2018,12,19,20,30,41,49,9
649,3575,0,4/25/2018,10,14,15,16,40,46,6
649,3576,0,4/28/2018,24,31,33,34,44,46,10
649,3577,0,5/2/2018,4,7,28,36,37,49,21
649,3578,0,5/5/2018,4,18,24,26,33,48,34
649,3579,0,5/9/2018,15,17,21,24,36,37,32
649,3580,0,5/12/2018,6,17,21,34,37,44,13
649,3581,0,5/16/2018,19,21,28,30,39,46,7
649,3582,0,5/19/2018,14,15,28,34,38,44,30
649,3583,0,5/23/2018,4,9,15,20,42,44,31
649,3584,0,5/26/2018,12,13,16,23,39,44,2
649,3585,0,5/30/2018,9,14,17,21,38,39,22
649,3586,0,6/2/2018,2,26,32,40,45,49,29
649,3587,0,6/6/2018,10,15,23,38,40,41,35
649,3588,0,6/9/2018,19,25,31,36,46,47,26
649,3589,0,6/13/2018,6,22,24,31,32,34,16
649,3590,0,6/16/2018,2,15,21,31,38,49,8
649,3591,0,6/20/2018,14,24,31,35,37,48,17
